Datetime,Open,High,Low,Close,Adj Close,Volume
2020-07-23 00:00:00-04:00,3267.5,3284.5,3214.25,3227.5,3227.5,1187809
2020-07-24 00:00:00-04:00,3229.75,3239.0,3191.75,3204.0,3204.0,1041284
2020-07-27 00:00:00-04:00,3210.5,3235.0,3192.0,3232.25,3232.25,761517
2020-07-28 00:00:00-04:00,3234.75,3246.5,3208.0,3213.0,3213.0,811743
2020-07-29 00:00:00-04:00,3214.75,3257.0,3204.25,3252.5,3252.5,659438
2020-07-30 00:00:00-04:00,3256.75,3269.25,3195.0,3248.75,3248.75,1026724
2020-07-31 00:00:00-04:00,3269.25,3273.75,3212.5,3263.5,3263.5,1170078
2020-08-03 00:00:00-04:00,3270.75,3295.5,3254.5,3288.5,3288.5,549146
2020-08-04 00:00:00-04:00,3290.5,3301.5,3271.0,3300.0,3300.0,599455
2020-08-05 00:00:00-04:00,3300.5,3323.5,3292.25,3316.0,3316.0,542479
2020-08-06 00:00:00-04:00,3317.25,3346.0,3300.5,3344.25,3344.25,741215
2020-08-07 00:00:00-04:00,3343.5,3347.75,3322.5,3344.75,3344.75,909596
2020-08-10 00:00:00-04:00,3347.25,3357.25,3329.0,3352.75,3352.75,661329
2020-08-11 00:00:00-04:00,3350.5,3379.0,3319.75,3330.0,3330.0,974384
2020-08-12 00:00:00-04:00,3339.5,3382.25,3326.25,3370.0,3370.0,866719
2020-08-13 00:00:00-04:00,3367.75,3382.0,3357.5,3367.75,3367.75,714190
2020-08-14 00:00:00-04:00,3368.75,3380.25,3349.75,3361.5,3361.5,665298
2020-08-17 00:00:00-04:00,3365.75,3383.0,3365.0,3379.75,3379.75,408070
2020-08-18 00:00:00-04:00,3379.25,3390.5,3365.25,3387.0,3387.0,601229
2020-08-19 00:00:00-04:00,3388.5,3395.5,3365.5,3372.75,3372.75,720650
2020-08-20 00:00:00-04:00,3370.0,3387.0,3344.5,3380.75,3380.75,743300
2020-08-21 00:00:00-04:00,3383.5,3396.25,3356.5,3392.5,3392.5,723095
2020-08-24 00:00:00-04:00,3398.0,3429.25,3394.0,3427.5,3427.5,691359
2020-08-25 00:00:00-04:00,3427.0,3448.75,3421.75,3443.0,3443.0,731804
2020-08-26 00:00:00-04:00,3444.5,3483.5,3436.75,3480.25,3480.25,637492
2020-08-27 00:00:00-04:00,3479.5,3498.25,3464.75,3485.25,3485.25,1031257
2020-08-28 00:00:00-04:00,3487.75,3509.25,3480.75,3504.5,3504.5,713068
2020-08-31 00:00:00-04:00,3508.5,3524.5,3490.0,3499.0,3499.0,680344
2020-09-01 00:00:00-04:00,3493.75,3530.0,3484.25,3527.0,3527.0,701143
2020-09-02 00:00:00-04:00,3529.0,3587.0,3526.25,3579.25,3579.25,924937
2020-09-03 00:00:00-04:00,3578.5,3586.5,3424.75,3461.5,3461.5,1908869
2020-09-04 00:00:00-04:00,3455.0,3484.25,3347.75,3417.5,3417.5,1783626
2020-09-08 00:00:00-04:00,3420.5,3447.25,3327.5,3335.5,3335.5,2026634
2020-09-09 00:00:00-04:00,3320.0,3424.0,3295.5,3400.25,3400.25,1014612
2020-09-10 00:00:00-04:00,3395.75,3424.25,3327.25,3340.5,3340.5,1337442
2020-09-11 00:00:00-04:00,3345.5,3376.25,3308.75,3333.75,3333.75,451061
2020-09-14 00:00:00-04:00,3350.0,3402.75,3344.5,3382.5,3382.5,132567
2020-09-15 00:00:00-04:00,3378.75,3419.25,3376.5,3405.25,3405.25,77209
2020-09-16 00:00:00-04:00,3406.25,3429.75,3384.0,3389.5,3389.5,96782
2020-09-17 00:00:00-04:00,3392.75,3397.75,3320.5,3361.5,3361.5,106003
2020-09-18 00:00:00-04:00,3356.25,3374.0,3341.0,3353.60009765625,3353.60009765625,1072178
2020-09-21 00:00:00-04:00,3314.75,3326.5,3217.75,3275.0,3275.0,1256851
2020-09-22 00:00:00-04:00,3271.0,3309.5,3256.25,3299.25,3299.25,946638
2020-09-23 00:00:00-04:00,3304.0,3319.75,3220.75,3231.25,3231.25,1165489
2020-09-24 00:00:00-04:00,3227.75,3268.25,3198.0,3238.0,3238.0,1288513
2020-09-25 00:00:00-04:00,3243.5,3296.5,3206.25,3287.25,3287.25,1030582
2020-09-28 00:00:00-04:00,3291.25,3351.25,3288.0,3346.0,3346.0,809590
2020-09-29 00:00:00-04:00,3348.5,3363.0,3316.5,3333.75,3333.75,729692
2020-09-30 00:00:00-04:00,3330.0,3384.0,3291.25,3352.0,3352.0,1140694
2020-10-01 00:00:00-04:00,3344.75,3387.75,3343.75,3367.75,3367.75,937681
2020-10-02 00:00:00-04:00,3366.75,3374.75,3300.25,3339.25,3339.25,1259792
2020-10-05 00:00:00-04:00,3358.0,3400.0,3346.5,3393.0,3393.0,641071
2020-10-06 00:00:00-04:00,3392.25,3421.75,3330.75,3353.25,3353.25,1150090
2020-10-07 00:00:00-04:00,3338.0,3416.5,3331.75,3406.75,3406.75,895709
2020-10-08 00:00:00-04:00,3407.25,3447.75,3404.0,3437.5,3437.5,638300
2020-10-09 00:00:00-04:00,3447.0,3480.0,3445.5,3473.25,3473.25,571111
2020-10-12 00:00:00-04:00,3470.25,3541.25,3464.0,3532.75,3532.75,726172
2020-10-13 00:00:00-04:00,3533.75,3536.0,3491.25,3504.75,3504.75,894785
2020-10-14 00:00:00-04:00,3502.25,3524.0,3472.25,3481.0,3481.0,901013
2020-10-15 00:00:00-04:00,3479.5,3486.75,3431.5,3475.5,3475.5,897971
2020-10-16 00:00:00-04:00,3478.5,3508.5,3461.25,3462.25,3462.25,719766
2020-10-19 00:00:00-04:00,3470.75,3496.5,3410.75,3422.75,3422.75,1027486
2020-10-20 00:00:00-04:00,3435.75,3469.75,3418.0,3432.25,3432.25,1078100
2020-10-21 00:00:00-04:00,3435.25,3457.75,3420.75,3432.5,3432.5,1034105
2020-10-22 00:00:00-04:00,3430.5,3453.0,3402.25,3449.25,3449.25,856913
2020-10-23 00:00:00-04:00,3455.75,3463.5,3431.75,3451.75,3451.75,773247
2020-10-26 00:00:00-04:00,3446.0,3447.0,3356.0,3393.5,3393.5,1270433
2020-10-27 00:00:00-04:00,3394.5,3410.25,3368.0,3383.0,3383.0,940467
2020-10-28 00:00:00-04:00,3368.75,3370.75,3260.75,3263.5,3263.5,1529943
2020-10-29 00:00:00-04:00,3278.75,3333.75,3250.25,3302.25,3302.25,1357129
2020-10-30 00:00:00-04:00,3268.25,3296.25,3225.0,3264.75,3264.75,1733336
2020-11-02 00:00:00-05:00,3262.25,3323.5,3243.25,3300.5,3300.5,1313229
2020-11-03 00:00:00-05:00,3304.25,3382.75,3301.25,3361.5,3361.5,1055224
2020-11-04 00:00:00-05:00,3362.5,3480.0,3319.25,3435.0,3435.0,1504508
2020-11-05 00:00:00-05:00,3447.75,3522.5,3428.0,3504.75,3504.75,1113831
2020-11-06 00:00:00-05:00,3509.0,3519.0,3456.5,3500.75,3500.75,1103710
2020-11-09 00:00:00-05:00,3522.5,3668.75,3515.75,3544.0,3544.0,1805691
2020-11-10 00:00:00-05:00,3549.25,3562.75,3506.25,3541.0,3541.0,1651819
2020-11-11 00:00:00-05:00,3546.5,3576.75,3530.75,3568.0,3568.0,978070
2020-11-12 00:00:00-05:00,3574.5,3575.0,3513.0,3532.5,3532.5,1209448
2020-11-13 00:00:00-05:00,3538.0,3590.0,3518.25,3582.0,3582.0,827963
2020-11-16 00:00:00-05:00,3586.75,3636.75,3586.0,3623.0,3623.0,853041
2020-11-17 00:00:00-05:00,3626.0,3630.0,3584.0,3606.75,3606.75,923520
2020-11-18 00:00:00-05:00,3603.75,3623.25,3556.0,3565.0,3565.0,974851
2020-11-19 00:00:00-05:00,3561.75,3582.5,3542.0,3580.0,3580.0,891717
2020-11-20 00:00:00-05:00,3560.5,3582.5,3542.5,3554.25,3554.25,754973
2020-11-23 00:00:00-05:00,3546.25,3596.0,3545.0,3576.0,3576.0,755342
2020-11-24 00:00:00-05:00,3576.25,3640.0,3575.25,3632.75,3632.75,763423
2020-11-25 00:00:00-05:00,3635.75,3655.0,3615.25,3627.25,3627.25,703798
2020-11-27 00:00:00-05:00,3629.25,3642.75,3612.75,3636.5,3636.5,347834
2020-11-30 00:00:00-05:00,3644.0,3651.75,3592.25,3623.25,3623.25,993931
2020-12-01 00:00:00-05:00,3631.25,3677.5,3625.75,3660.5,3660.5,839881
2020-12-02 00:00:00-05:00,3661.0,3672.75,3642.25,3667.25,3667.25,678576
2020-12-03 00:00:00-05:00,3671.0,3682.0,3655.25,3664.5,3664.5,716871
2020-12-04 00:00:00-05:00,3668.0,3700.0,3665.5,3698.0,3698.0,567166
2020-12-07 00:00:00-05:00,3695.0,3705.0,3672.25,3690.75,3690.75,664937
2020-12-08 00:00:00-05:00,3682.25,3708.0,3664.0,3702.0,3702.0,672062
2020-12-09 00:00:00-05:00,3707.25,3715.0,3659.25,3672.5,3672.5,1143360
2020-12-10 00:00:00-05:00,3669.75,3681.25,3644.0,3668.5,3668.5,918121
2020-12-11 00:00:00-05:00,3668.75,3675.0,3628.0,3661.25,3661.25,296527
2020-12-14 00:00:00-05:00,3677.5,3698.5,3644.25,3646.5,3646.5,221323
2020-12-15 00:00:00-05:00,3652.25,3695.75,3642.75,3694.5,3694.5,115720
2020-12-16 00:00:00-05:00,3695.0,3711.5,3687.25,3700.75,3700.75,79520
2020-12-17 00:00:00-05:00,3703.25,3727.0,3699.5,3721.25,3721.25,62060
2020-12-18 00:00:00-05:00,3722.25,3748.25,3708.0,3726.25,3726.25,933634
2020-12-21 00:00:00-05:00,3718.0,3724.25,3596.0,3685.75,3685.75,1301639
2020-12-22 00:00:00-05:00,3684.75,3695.25,3663.75,3677.25,3677.25,869272
2020-12-23 00:00:00-05:00,3674.5,3701.5,3651.0,3681.5,3681.5,639737
2020-12-24 00:00:00-05:00,3684.0,3696.25,3679.0,3695.0,3695.0,197946
2020-12-28 00:00:00-05:00,3682.25,3732.25,3675.0,3727.5,3727.5,473807
2020-12-29 00:00:00-05:00,3730.0,3747.75,3714.5,3720.0,3720.0,650390
2020-12-30 00:00:00-05:00,3724.25,3738.25,3716.5,3724.25,3724.25,457574
2020-12-31 00:00:00-05:00,3725.0,3753.0,3715.0,3748.75,3748.75,400961
2021-01-04 00:00:00-05:00,3748.5,3773.25,3652.5,3692.25,3692.25,1290071
2021-01-05 00:00:00-05:00,3695.0,3729.75,3673.25,3718.25,3718.25,961746
2021-01-06 00:00:00-05:00,3716.75,3774.75,3685.5,3740.5,3740.5,1423087
2021-01-07 00:00:00-05:00,3751.5,3804.0,3742.0,3795.5,3795.5,760416
2021-01-08 00:00:00-05:00,3797.5,3824.25,3775.25,3817.5,3817.5,1035440
2021-01-11 00:00:00-05:00,3815.75,3820.75,3776.25,3792.0,3792.0,804542
2021-01-12 00:00:00-05:00,3793.75,3806.75,3767.75,3794.5,3794.5,848854
2021-01-13 00:00:00-05:00,3792.5,3813.5,3776.5,3803.75,3803.75,703893
2021-01-14 00:00:00-05:00,3807.5,3817.75,3786.25,3791.25,3791.25,709837
2021-01-15 00:00:00-05:00,3792.75,3797.75,3741.5,3762.25,3762.25,1067450
2021-01-19 00:00:00-05:00,3750.25,3797.0,3741.0,3790.5,3790.5,767205
2021-01-20 00:00:00-05:00,3795.75,3852.5,3788.75,3845.0,3845.0,626632
2021-01-21 00:00:00-05:00,3841.25,3859.75,3836.5,3846.0,3846.0,553426
2021-01-22 00:00:00-05:00,3846.5,3849.5,3813.5,3834.25,3834.25,630792
2021-01-25 00:00:00-05:00,3835.0,3853.5,3788.5,3848.5,3848.5,1191844
2021-01-26 00:00:00-05:00,3845.25,3862.5,3821.5,3842.5,3842.5,779412
2021-01-27 00:00:00-05:00,3845.5,3853.0,3706.25,3744.25,3744.25,1611192
2021-01-28 00:00:00-05:00,3735.0,3823.75,3703.25,3779.25,3779.25,1446451
2021-01-29 00:00:00-05:00,3769.5,3777.0,3685.5,3705.25,3705.25,1705079
2021-02-01 00:00:00-05:00,3692.75,3777.0,3657.0,3765.75,3765.75,1085502
2021-02-02 00:00:00-05:00,3764.5,3835.75,3759.75,3818.25,3818.25,923295
2021-02-03 00:00:00-05:00,3829.25,3843.5,3807.75,3823.5,3823.5,803413
2021-02-04 00:00:00-05:00,3833.0,3869.75,3811.5,3864.5,3864.5,683457
2021-02-05 00:00:00-05:00,3864.0,3888.5,3860.0,3880.25,3880.25,605142
2021-02-08 00:00:00-05:00,3888.25,3911.25,3885.5,3908.0,3908.0,523552
2021-02-09 00:00:00-05:00,3910.5,3913.5,3895.0,3905.5,3905.5,505173
2021-02-10 00:00:00-05:00,3912.0,3928.25,3878.5,3903.0,3903.0,1048702
2021-02-11 00:00:00-05:00,3906.75,3920.75,3884.5,3912.0,3912.0,845446
2021-02-12 00:00:00-05:00,3905.5,3936.25,3890.25,3931.0,3931.0,538150
2021-02-16 00:00:00-05:00,3936.25,3959.25,3918.75,3927.75,3927.75,846600
2021-02-17 00:00:00-05:00,3929.5,3932.5,3896.5,3928.0,3928.0,844376
2021-02-18 00:00:00-05:00,3928.0,3936.0,3880.5,3909.5,3909.5,891820
2021-02-19 00:00:00-05:00,3911.0,3931.25,3890.25,3903.0,3903.0,776526
2021-02-22 00:00:00-05:00,3905.0,3914.25,3861.25,3873.5,3873.5,867790
2021-02-23 00:00:00-05:00,3877.75,3895.75,3804.75,3878.0,3878.0,1448708
2021-02-24 00:00:00-05:00,3876.5,3927.75,3851.75,3922.5,3922.5,1166913
2021-02-25 00:00:00-05:00,3923.75,3934.5,3810.25,3828.0,3828.0,1784926
2021-02-26 00:00:00-05:00,3823.0,3858.75,3785.0,3809.25,3809.25,1906843
2021-03-01 00:00:00-05:00,3817.0,3912.0,3812.5,3898.75,3898.75,963058
2021-03-02 00:00:00-05:00,3903.0,3906.75,3865.75,3867.5,3867.5,1240740
2021-03-03 00:00:00-05:00,3867.75,3897.75,3813.0,3816.75,3816.75,1541944
2021-03-04 00:00:00-05:00,3817.75,3842.0,3720.5,3765.5,3765.5,2214003
2021-03-05 00:00:00-05:00,3765.0,3850.0,3728.5,3839.0,3839.0,2201668
2021-03-08 00:00:00-05:00,3854.5,3879.25,3796.25,3819.25,3819.25,1587819
2021-03-09 00:00:00-05:00,3831.5,3901.25,3826.25,3873.25,3873.25,943071
2021-03-10 00:00:00-05:00,3877.0,3916.25,3856.75,3896.5,3896.5,1131511
2021-03-11 00:00:00-05:00,3908.75,3958.5,3893.0,3936.75,3936.75,731693
2021-03-12 00:00:00-05:00,3937.25,3947.75,3910.0,3942.25,3942.25,350592
2021-03-15 00:00:00-04:00,3946.0,3969.75,3922.0,3967.5,3967.5,149588
2021-03-16 00:00:00-04:00,3966.25,3980.25,3952.75,3962.5,3962.5,118247
2021-03-17 00:00:00-04:00,3965.5,3983.75,3935.25,3974.0,3974.0,118706
2021-03-18 00:00:00-04:00,3971.75,3988.5,3907.5,3916.5,3916.5,93285
2021-03-19 00:00:00-04:00,3921.25,3934.5,3906.75,3912.6201171875,3912.6201171875,1073241
2021-03-22 00:00:00-04:00,3893.75,3944.5,3885.0,3930.0,3930.0,756434
2021-03-23 00:00:00-04:00,3933.0,3938.75,3890.5,3899.75,3899.75,1142576
2021-03-24 00:00:00-04:00,3905.5,3931.75,3877.5,3880.75,3880.75,1171625
2021-03-25 00:00:00-04:00,3883.0,3909.5,3843.25,3900.5,3900.5,1454050
2021-03-26 00:00:00-04:00,3907.75,3967.75,3900.75,3964.75,3964.75,1042676
2021-03-29 00:00:00-04:00,3961.5,3971.25,3929.0,3959.0,3959.0,1376697
2021-03-30 00:00:00-04:00,3964.25,3969.0,3933.75,3947.75,3947.75,1057421
2021-03-31 00:00:00-04:00,3949.5,3983.75,3941.5,3967.5,3967.5,764414
2021-04-01 00:00:00-04:00,3967.0,4015.25,3964.5,4010.0,4010.0,673486
2021-04-05 00:00:00-04:00,4028.5,4073.75,4021.0,4067.75,4067.75,589360
2021-04-06 00:00:00-04:00,4070.0,4076.0,4052.25,4064.0,4064.0,732333
2021-04-07 00:00:00-04:00,4067.0,4075.75,4056.5,4070.0,4070.0,669472
2021-04-08 00:00:00-04:00,4075.0,4098.5,4072.5,4089.0,4089.0,591195
2021-04-09 00:00:00-04:00,4098.0,4121.5,4081.0,4119.5,4119.5,626181
2021-04-12 00:00:00-04:00,4114.0,4124.25,4104.5,4120.25,4120.25,665456
2021-04-13 00:00:00-04:00,4122.5,4139.75,4101.25,4132.75,4132.75,646010
2021-04-14 00:00:00-04:00,4134.5,4143.75,4113.0,4118.0,4118.0,1026844
2021-04-15 00:00:00-04:00,4123.25,4166.75,4119.5,4162.5,4162.5,656640
2021-04-16 00:00:00-04:00,4162.5,4183.5,4154.25,4176.25,4176.25,694848
2021-04-19 00:00:00-04:00,4165.5,4174.75,4142.0,4155.5,4155.5,1024651
2021-04-20 00:00:00-04:00,4156.5,4167.5,4110.5,4126.5,4126.5,1144209
2021-04-21 00:00:00-04:00,4120.75,4167.25,4112.75,4164.75,4164.75,849638
2021-04-22 00:00:00-04:00,4157.75,4171.75,4115.25,4127.75,4127.75,1323732
2021-04-23 00:00:00-04:00,4129.75,4186.75,4127.5,4171.5,4171.5,756478
2021-04-26 00:00:00-04:00,4170.5,4186.0,4163.25,4179.5,4179.5,557351
2021-04-27 00:00:00-04:00,4181.5,4191.75,4166.75,4179.0,4179.0,572040
2021-04-28 00:00:00-04:00,4180.5,4194.0,4170.25,4176.25,4176.25,675029
2021-04-29 00:00:00-04:00,4185.0,4210.75,4168.0,4203.5,4203.5,959965
2021-04-30 00:00:00-04:00,4200.5,4201.25,4167.25,4174.5,4174.5,945134
2021-05-03 00:00:00-04:00,4181.25,4202.5,4181.0,4185.75,4185.75,656266
2021-05-04 00:00:00-04:00,4184.0,4185.75,4120.5,4158.25,4158.25,1198349
2021-05-05 00:00:00-04:00,4158.5,4180.0,4153.0,4160.0,4160.0,797762
2021-05-06 00:00:00-04:00,4159.0,4197.0,4140.5,4194.25,4194.25,1088435
2021-05-07 00:00:00-04:00,4196.5,4232.25,4191.75,4225.25,4225.25,788472
2021-05-10 00:00:00-04:00,4226.5,4238.0,4172.0,4183.5,4183.5,929364
2021-05-11 00:00:00-04:00,4177.0,4185.5,4103.75,4146.25,4146.25,1592809
2021-05-12 00:00:00-04:00,4140.25,4150.25,4051.0,4058.75,4058.75,1630334
2021-05-13 00:00:00-04:00,4053.75,4126.75,4029.25,4107.0,4107.0,1390197
2021-05-14 00:00:00-04:00,4112.25,4178.25,4104.75,4169.0,4169.0,741723
2021-05-17 00:00:00-04:00,4169.25,4178.75,4136.5,4157.75,4157.75,840517
2021-05-18 00:00:00-04:00,4159.5,4179.5,4111.75,4123.0,4123.0,754371
2021-05-19 00:00:00-04:00,4114.25,4123.0,4055.75,4111.5,4111.5,1331299
2021-05-20 00:00:00-04:00,4108.0,4169.0,4084.5,4154.25,4154.25,866585
2021-05-21 00:00:00-04:00,4152.75,4185.0,4147.0,4151.75,4151.75,905340
2021-05-24 00:00:00-04:00,4151.25,4206.25,4142.5,4193.75,4193.75,565613
2021-05-25 00:00:00-04:00,4199.5,4212.75,4179.25,4185.5,4185.5,750389
2021-05-26 00:00:00-04:00,4188.25,4204.5,4180.5,4193.0,4193.0,613012
2021-05-27 00:00:00-04:00,4193.25,4211.5,4177.75,4199.0,4199.0,631352
2021-05-28 00:00:00-04:00,4211.5,4217.75,4201.0,4202.5,4202.5,525234
2021-06-01 00:00:00-04:00,4206.5,4230.0,4189.75,4198.5,4198.5,807350
2021-06-02 00:00:00-04:00,4198.25,4215.0,4190.75,4206.25,4206.25,660607
2021-06-03 00:00:00-04:00,4207.5,4213.5,4165.0,4191.25,4191.25,872101
2021-06-04 00:00:00-04:00,4191.0,4232.0,4177.0,4228.25,4228.25,571086
2021-06-07 00:00:00-04:00,4232.0,4234.5,4214.0,4225.5,4225.5,598200
2021-06-08 00:00:00-04:00,4227.5,4236.75,4206.0,4225.75,4225.75,752116
2021-06-09 00:00:00-04:00,4225.75,4235.5,4217.0,4218.5,4218.5,561993
2021-06-10 00:00:00-04:00,4222.25,4249.0,4207.0,4238.0,4238.0,737328
2021-06-11 00:00:00-04:00,4240.0,4247.75,4230.75,4245.75,4245.75,147389
2021-06-14 00:00:00-04:00,4246.5,4257.5,4233.5,4254.75,4254.75,82896
2021-06-15 00:00:00-04:00,4255.25,4267.5,4238.0,4246.5,4246.5,61522
2021-06-16 00:00:00-04:00,4248.0,4251.25,4200.75,4223.0,4223.0,69818
2021-06-17 00:00:00-04:00,4214.25,4232.5,4192.75,4222.25,4222.25,74669
2021-06-18 00:00:00-04:00,4222.75,4231.5,4183.75,4187.25,4187.25,983593
2021-06-21 00:00:00-04:00,4142.5,4219.75,4126.5,4213.75,4213.75,724705
2021-06-22 00:00:00-04:00,4219.0,4245.25,4205.75,4236.25,4236.25,524090
2021-06-23 00:00:00-04:00,4237.75,4248.25,4230.5,4231.5,4231.5,431530
2021-06-24 00:00:00-04:00,4233.75,4263.25,4232.0,4256.0,4256.0,412380
2021-06-25 00:00:00-04:00,4262.25,4276.75,4253.5,4271.25,4271.25,388417
2021-06-28 00:00:00-04:00,4275.0,4282.0,4264.25,4280.5,4280.5,439455
2021-06-29 00:00:00-04:00,4281.25,4291.0,4271.5,4282.0,4282.0,448502
2021-06-30 00:00:00-04:00,4284.5,4294.0,4269.25,4288.5,4288.5,535229
2021-07-01 00:00:00-04:00,4293.75,4312.0,4286.0,4310.75,4310.75,498634
2021-07-02 00:00:00-04:00,4310.0,4347.0,4308.25,4342.75,4342.75,446891
2021-07-06 00:00:00-04:00,4340.25,4348.25,4305.5,4334.0,4334.0,735486
2021-07-07 00:00:00-04:00,4328.75,4353.0,4320.25,4349.75,4349.75,683795
2021-07-08 00:00:00-04:00,4352.75,4353.0,4279.25,4313.0,4313.0,1139550
2021-07-09 00:00:00-04:00,4310.75,4363.5,4293.0,4360.0,4360.0,579934
2021-07-12 00:00:00-04:00,4362.25,4378.75,4341.75,4376.5,4376.5,497451
2021-07-13 00:00:00-04:00,4376.75,4383.75,4356.5,4361.25,4361.25,660164
2021-07-14 00:00:00-04:00,4359.75,4384.5,4349.75,4367.75,4367.75,691858
2021-07-15 00:00:00-04:00,4367.0,4370.25,4332.25,4352.0,4352.0,772186
2021-07-16 00:00:00-04:00,4348.0,4368.0,4314.25,4318.5,4318.5,755256
2021-07-19 00:00:00-04:00,4320.25,4322.25,4224.0,4251.25,4251.25,1324064
2021-07-20 00:00:00-04:00,4263.0,4328.75,4252.75,4315.5,4315.5,900448
2021-07-21 00:00:00-04:00,4319.0,4355.25,4309.75,4350.5,4350.5,578208
2021-07-22 00:00:00-04:00,4355.25,4371.5,4341.5,4359.5,4359.5,500563
2021-07-23 00:00:00-04:00,4371.0,4407.75,4367.5,4403.0,4403.0,474398
2021-07-26 00:00:00-04:00,4400.25,4416.75,4375.5,4414.25,4414.25,507978
2021-07-27 00:00:00-04:00,4415.75,4416.0,4364.5,4394.5,4394.5,934515
2021-07-28 00:00:00-04:00,4379.75,4407.75,4375.75,4393.75,4393.75,697343
2021-07-29 00:00:00-04:00,4393.25,4422.75,4380.25,4411.75,4411.75,544719
2021-07-30 00:00:00-04:00,4394.75,4405.0,4370.5,4389.5,4389.5,747455
2021-08-02 00:00:00-04:00,4395.5,4419.75,4377.25,4379.75,4379.75,693668
2021-08-03 00:00:00-04:00,4384.25,4417.0,4365.25,4415.0,4415.0,756469
2021-08-04 00:00:00-04:00,4409.0,4415.25,4391.25,4394.75,4394.75,555035
2021-08-05 00:00:00-04:00,4396.75,4422.5,4393.75,4421.5,4421.5,392989
2021-08-06 00:00:00-04:00,4420.5,4433.25,4416.0,4429.5,4429.5,463755
2021-08-09 00:00:00-04:00,4428.25,4432.0,4412.25,4425.75,4425.75,421819
2021-08-10 00:00:00-04:00,4427.0,4438.25,4416.75,4430.0,4430.0,434681
2021-08-11 00:00:00-04:00,4429.0,4443.5,4420.5,4440.5,4440.5,448269
2021-08-12 00:00:00-04:00,4440.5,4456.25,4430.25,4454.5,4454.5,365690
2021-08-13 00:00:00-04:00,4456.0,4463.25,4451.0,4462.5,4462.5,352574
2021-08-16 00:00:00-04:00,4456.25,4476.5,4432.5,4474.0,4474.0,658401
2021-08-17 00:00:00-04:00,4471.0,4472.25,4412.0,4443.5,4443.5,1042708
2021-08-18 00:00:00-04:00,4437.0,4449.75,4381.75,4394.5,4394.5,936206
2021-08-19 00:00:00-04:00,4389.25,4414.75,4347.5,4401.5,4401.5,1248532
2021-08-20 00:00:00-04:00,4403.5,4440.5,4371.75,4437.0,4437.0,814722
2021-08-23 00:00:00-04:00,4435.25,4485.75,4433.5,4475.5,4475.5,496055
2021-08-24 00:00:00-04:00,4481.0,4492.0,4476.75,4482.5,4482.5,428828
2021-08-25 00:00:00-04:00,4483.75,4498.0,4476.25,4493.0,4493.0,400720
2021-08-26 00:00:00-04:00,4493.25,4494.5,4465.0,4466.5,4466.5,784883
2021-08-27 00:00:00-04:00,4469.75,4510.0,4462.0,4505.5,4505.5,540107
2021-08-30 00:00:00-04:00,4508.5,4534.5,4500.75,4525.25,4525.25,509281
2021-08-31 00:00:00-04:00,4529.5,4542.25,4512.75,4520.5,4520.5,775486
2021-09-01 00:00:00-04:00,4527.5,4540.0,4519.25,4521.25,4521.25,580462
2021-09-02 00:00:00-04:00,4522.5,4544.0,4516.0,4535.25,4535.25,588129
2021-09-03 00:00:00-04:00,4536.5,4550.0,4519.25,4534.5,4534.5,655159
2021-09-07 00:00:00-04:00,4533.25,4548.0,4510.75,4519.25,4519.25,763253
2021-09-08 00:00:00-04:00,4517.75,4524.75,4492.0,4512.5,4512.5,804048
2021-09-09 00:00:00-04:00,4511.25,4529.0,4485.5,4492.25,4492.25,794664
2021-09-10 00:00:00-04:00,4490.75,4518.25,4456.5,4458.25,4458.25,318006
2021-09-13 00:00:00-04:00,4461.25,4492.75,4444.25,4469.0,4469.0,238911
2021-09-14 00:00:00-04:00,4475.75,4489.0,4435.25,4444.5,4444.5,138861
2021-09-15 00:00:00-04:00,4447.0,4487.5,4437.5,4481.75,4481.75,124317
2021-09-16 00:00:00-04:00,4484.75,4487.75,4443.0,4474.25,4474.25,83475
2021-09-17 00:00:00-04:00,4471.75,4482.25,4459.0,4464.330078125,4464.330078125,946289
2021-09-20 00:00:00-04:00,4411.5,4421.75,4294.0,4421.75,4421.75,1230989
2021-09-21 00:00:00-04:00,4342.75,4395.5,4329.0,4343.25,4343.25,1188465
2021-09-22 00:00:00-04:00,4337.25,4406.25,4321.0,4384.0,4384.0,966992
2021-09-23 00:00:00-04:00,4385.75,4455.0,4385.25,4438.0,4438.0,726540
2021-09-24 00:00:00-04:00,4439.25,4453.0,4410.5,4445.75,4445.75,680375
2021-09-27 00:00:00-04:00,4446.25,4472.0,4425.0,4433.0,4433.0,679707
2021-09-28 00:00:00-04:00,4429.5,4442.0,4334.5,4343.5,4343.5,1332967
2021-09-29 00:00:00-04:00,4347.75,4378.75,4344.25,4349.75,4349.75,1089102
2021-09-30 00:00:00-04:00,4358.25,4388.5,4294.25,4297.75,4297.75,1228951
2021-10-01 00:00:00-04:00,4301.75,4365.75,4260.0,4343.75,4343.75,1334932
2021-10-04 00:00:00-04:00,4348.75,4362.0,4267.75,4291.25,4291.25,1333943
2021-10-05 00:00:00-04:00,4296.5,4359.75,4269.0,4334.0,4334.0,933723
2021-10-06 00:00:00-04:00,4334.25,4357.5,4273.75,4354.0,4354.0,1301755
2021-10-07 00:00:00-04:00,4355.25,4421.5,4354.5,4390.0,4390.0,782247
2021-10-08 00:00:00-04:00,4390.75,4407.75,4376.25,4382.25,4382.25,900680
2021-10-11 00:00:00-04:00,4381.25,4407.25,4343.75,4351.0,4351.0,894562
